code|name|active
10312625|{"en_US":"CALLA CORTADA FRESCA RAMILLETE MANGO"}|True
10312626|{"en_US":"CALLA CORTADA FRESCA RAMILLETE MERLOT"}|True
10312627|{"en_US":"CALLA CORTADA FRESCA RAMILLETE MOZART"}|True
10312628|{"en_US":"CALLA CORTADA FRESCA RAMILLETE NAOMI"}|True
10312629|{"en_US":"CALLA CORTADA FRESCA RAMILLETE NIGHT CAP"}|True
10312630|{"en_US":"CALLA CORTADA FRESCA RAMILLETE ODESSA"}|True
10312631|{"en_US":"CALLA CORTADA FRESCA RAMILLETE PACIFIC PINK"}|True
10312632|{"en_US":"CALLA CORTADA FRESCA RAMILLETE PASSION FRUIT"}|True
10312633|{"en_US":"CALLA CORTADA FRESCA RAMILLETE PICASSO"}|True
10312634|{"en_US":"CALLA CORTADA FRESCA RAMILLETE PILLOW TALK"}|True
10312635|{"en_US":"CALLA CORTADA FRESCA RAMILLETE PINK PERSUATION"}|True
10312636|{"en_US":"CALLA CORTADA FRESCA RAMILLETE PISA"}|True
10312637|{"en_US":"CALLA CORTADA FRESCA RAMILLETE POT OF"}|True
10312638|{"en_US":"CALLA CORTADA FRESCA RAMILLETE RED SOX"}|True
10312639|{"en_US":"CALLA CORTADA FRESCA RAMILLETE ROSA"}|True
10312640|{"en_US":"CALLA CORTADA FRESCA RAMILLETE RUBY LIGHT ROSE"}|True
10312641|{"en_US":"CALLA CORTADA FRESCA RAMILLETE SAMUR"}|True
10312642|{"en_US":"CALLA CORTADA FRESCA RAMILLETE SAPPORO"}|True
10312643|{"en_US":"CALLA CORTADA FRESCA RAMILLETE SCHWARZWALDER"}|True
10312644|{"en_US":"CALLA CORTADA FRESCA RAMILLETE SERRADA"}|True
10312645|{"en_US":"CALLA CORTADA FRESCA RAMILLETE SOLEMIO"}|True
10312646|{"en_US":"CALLA CORTADA FRESCA RAMILLETE SUNRISE"}|True
10312647|{"en_US":"CALLA CORTADA FRESCA RAMILLETE SUPER MAC"}|True
10312648|{"en_US":"CALLA CORTADA FRESCA RAMILLETE SWAN LAKE"}|True
10312649|{"en_US":"CALLA CORTADA FRESCA RAMILLETE VERMEER"}|True
10312650|{"en_US":"CALLA CORTADA FRESCA RAMILLETE WHITE BUTTERFLY"}|True
10312651|{"en_US":"CALLA CORTADA FRESCA RAMILLETE AMARILLA"}|True
10312652|{"en_US":"CALLA CORTADA FRESCA RAMILLETE YELLOW MOZART"}|True
10312653|{"en_US":"CALLA CORTADA FRESCA RAMILLETE WHITE LARGE"}|True
10312801|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA VERDE"}|True
10312802|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA ANARANJADO"}|True
10312803|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA ROSADO"}|True
10312804|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA PÚRPURA"}|True
10312805|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA ROJO"}|True
10312806|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA AMARILLO"}|True
10312807|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA PLUME LIGHT"}|True
10312808|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA PLUME ORANGE"}|True
10312809|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA PLUME PURPLE"}|True
10312810|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA PLUME RED"}|True
10312811|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA PLUME YELLOW"}|True
10312812|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA WHEAT PINK"}|True
10312813|{"en_US":"CRESTA DE GALLO (CELOSIA) CORTADA FRESCA WHEAT YELLOW"}|True
10312901|{"en_US":"NARCISO CORTADO FRESCO DICK WILDEN"}|True
10312902|{"en_US":"NARCISO CORTADO FRESCO DUTCH MASTER"}|True
10312903|{"en_US":"NARCISO CORTADO FRESCO ICE FOLLIES"}|True
10312904|{"en_US":"NARCISO CORTADO FRESCO ICE KING"}|True
10312905|{"en_US":"NARCISO CORTADO FRESCO JOHAN STRAUSS"}|True
10312906|{"en_US":"NARCISO CORTADO FRESCO YELLOW CARLTON"}|True
10313001|{"en_US":"DALIA CORTADA FRESCA BICOLOR"}|True
10313002|{"en_US":"DALIA CORTADA FRESCA ROSADO FUERTE"}|True
10313003|{"en_US":"DALIA CORTADA FRESCA ROSADO CLARO"}|True
10313004|{"en_US":"DALIA CORTADA FRESCA ROSADO MEDIO"}|True
10313005|{"en_US":"DALIA CORTADA FRESCA ANARANJADO "}|True
10313006|{"en_US":"DALIA CORTADA FRESCA DURAZNO"}|True
10313007|{"en_US":"DALIA CORTADA FRESCA PÚRPURA"}|True
10313008|{"en_US":"DALIA CORTADA FRESCA ROJA"}|True
10313009|{"en_US":"DALIA CORTADA FRESCA BLANCA"}|True
10313010|{"en_US":"DALIA CORTADA FRESCA AMARILLA"}|True
10313101|{"en_US":"DELPHINIUM CORTADO FRESCO BELLA AZUL OSCURO"}|True
10313102|{"en_US":"DELPHINIUM CORTADO FRESCO BELLA AZUL CLARO"}|True
10313103|{"en_US":"DELPHINIUM CORTADO FRESCO BELLA BLANCO"}|True
10313104|{"en_US":"DELPHINIUM CORTADO FRESCO AZUL SOMBRA"}|True
10313105|{"en_US":"DELPHINIUM CORTADO FRESCO HÍBRIDO AZUL OSCURO"}|True
10313106|{"en_US":"DELPHINIUM CORTADO FRESCO HÍBRIDO AZUL CLARO"}|True
10313107|{"en_US":"DELPHINIUM CORTADO FRESCO HÍBRIDO MALVA"}|True
10313108|{"en_US":"DELPHINIUM CORTADO FRESCO HÍBRIDO ROSADO"}|True
10313109|{"en_US":"DELPHINIUM CORTADO FRESCO HÍBRIDO PÚRPURA"}|True
10313110|{"en_US":"DELPHINIUM CORTADO FRESCO HÍBRIDO ROJO"}|True
10313111|{"en_US":"DELPHINIUM CORTADO FRESCO HÍBRIDO BLANCO"}|True
10313112|{"en_US":"DELPHINIUM CORTADO FRESCO PRINCESA CAROLINA"}|True
10313113|{"en_US":"DELPHINIUM CORTADO FRESCO VOLKERFRIEDEN"}|True
10313201|{"en_US":"CLAVEL (DIANTHUS) CORTADO FRESCO CHOCOLATE"}|True
10313202|{"en_US":"CLAVEL (DIANTHUS) CORTADO FRESCO FUCSIA"}|True
10313203|{"en_US":"CLAVEL (DIANTHUS) CORTADO FRESCO BOLA VERDE"}|True
10313204|{"en_US":"CLAVEL (DIANTHUS) CORTADO FRESCO ROSADO FUERTE"}|True
10313205|{"en_US":"CLAVEL (DIANTHUS) CORTADO FRESCO LAVANDA"}|True
10313206|{"en_US":"CLAVEL (DIANTHUS) CORTADO FRESCO FRAMBUESA"}|True
10313207|{"en_US":"CLAVEL (DIANTHUS) CORTADO FRESCO ROJO"}|True
10313208|{"en_US":"CLAVEL (DIANTHUS) CORTADO FRESCO ROSADO"}|True
10313301|{"en_US":"EREMURUS CORTADO FRESCO DERUYTER HÍBRIDO"}|True
10313302|{"en_US":"EREMURUS CORTADO FRESCO HIMALAICUS BLANCO"}|True
10313303|{"en_US":"EREMURUS CORTADO FRESCO ANARANJADO"}|True
10313304|{"en_US":"EREMURUS CORTADO FRESCO DURAZNO"}|True
10313305|{"en_US":"EREMURUS CORTADO FRESCO AMARILLO"}|True
10313401|{"en_US":"BREZO (ERICA) CORTADO FRESCO CAMPUNALARUS"}|True
10313402|{"en_US":"BREZO (ERICA) CORTADO FRESCO CONICA"}|True
10313403|{"en_US":"BREZO (ERICA) CORTADO FRESCO GREEN ICE"}|True
10313404|{"en_US":"BREZO (ERICA) CORTADO FRESCO ROSADO"}|True
10313405|{"en_US":"BREZO (ERICA) CORTADO FRESCO PRÍNCIPE DE GALES"}|True
10313501|{"en_US":"EUPHORBIA CORTADA FRESCA CHARACIAS"}|True
10313502|{"en_US":"EUPHORBIA CORTADA FRESCA GRIFFITHII FIREGLOW"}|True
10313503|{"en_US":"EUPHORBIA CORTADA FRESCA MARTINI"}|True
10313504|{"en_US":"EUPHORBIA CORTADA FRESCA ANARANJADA"}|True
10313505|{"en_US":"EUPHORBIA CORTADA FRESCA DURAZNO"}|True
10313506|{"en_US":"EUPHORBIA CORTADA FRESCA ROSADA"}|True
10313507|{"en_US":"EUPHORBIA CORTADA FRESCA ROJA"}|True
10313508|{"en_US":"EUPHORBIA CORTADA FRESCA BLANCA"}|True
10313509|{"en_US":"EUPHORBIA CORTADA FRESCA AMARILLA"}|True
10313510|{"en_US":"EUPHORBIA CORTADA FRESCA AMARILLA SPURGE"}|True
10313601|{"en_US":"FRESIA CORTADA FRESCA CREMA"}|True
10313602|{"en_US":"FRESIA CORTADA FRESCA DOBLE BLANCA"}|True
10313603|{"en_US":"FRESIA CORTADA FRESCA DOBLE AMARILLA"}|True
10313604|{"en_US":"FRESIA CORTADA FRESCA ROSADO FUERTE"}|True
10313605|{"en_US":"FRESIA CORTADA FRESCA LADY BRUNET"}|True
10313606|{"en_US":"FRESIA CORTADA FRESCA LAVANDA"}|True
10313607|{"en_US":"FRESIA CORTADA FRESCA ROSADO MEDIO"}|True
10313608|{"en_US":"FRESIA CORTADA FRESCA ANARANJADO"}|True
10313609|{"en_US":"FRESIA CORTADA FRESCA PIMPINELA"}|True
10313610|{"en_US":"FRESIA CORTADA FRESCA ROSADA"}|True
10313611|{"en_US":"FRESIA CORTADA FRESCA PÙRPURA"}|True
10313612|{"en_US":"FRESIA CORTADA FRESCA ROJA"}|True
10313613|{"en_US":"FRESIA CORTADA FRESCA BLANCA"}|True
10313614|{"en_US":"FRESIA CORTADA FRESCA AMARILLA"}|True
10313701|{"en_US":"AJEDREZADA CORTADA FRESCA ACMOPELATA"}|True
10313702|{"en_US":"AJEDREZADA CORTADA FRESCA ASSYRIACA"}|True
10313703|{"en_US":"AJEDREZADA CORTADA FRESCA ASSYRIACA UVA VULPIS"}|True
10313704|{"en_US":"AJEDREZADA CORTADA FRESCA ELYSEE"}|True
10313705|{"en_US":"AJEDREZADA CORTADA FRESCA IMPERIALIS ANARANJADA"}|True
10313706|{"en_US":"AJEDREZADA CORTADA FRESCA IMPERIALIS AMARILLA"}|True
10313707|{"en_US":"AJEDREZADA CORTADA FRESCA MELEAGRIS"}|True
10313708|{"en_US":"AJEDREZADA CORTADA FRESCA MICHAILOWSKI"}|True
10313709|{"en_US":"AJEDREZADA CORTADA FRESCA UVA VULPIS"}|True
10313801|{"en_US":"HINIESTA CORTADA FRESCA VERDE"}|True
10313802|{"en_US":"HINIESTA CORTADA FRESCA ROSADO FUERTE"}|True
10313803|{"en_US":"HINIESTA CORTADA FRESCA LAVANDA"}|True
10313804|{"en_US":"HINIESTA CORTADA FRESCA ROSADO CLARO"}|True
10313805|{"en_US":"HINIESTA CORTADA FRESCA DURAZNO"}|True
10313806|{"en_US":"HINIESTA CORTADA FRESCA PÚRPURA"}|True
10313807|{"en_US":"HINIESTA CORTADA FRESCA BLANCO"}|True
10313808|{"en_US":"HINIESTA CORTADA FRESCA AMARILLO"}|True
10313901|{"en_US":"MARGARITA CORTADA FRESCA CREMA DE CENTRO NEGRO"}|True
10313902|{"en_US":"MARGARITA CORTADA FRESCA CREMA"}|True
10313903|{"en_US":"MARGARITA CORTADA FRESCA DORADA"}|True
10313904|{"en_US":"MARGARITA CORTADA FRESCA ROSADO FUERTE"}|True
10313905|{"en_US":"MARGARITA CORTADA FRESCA ROSADO CLARO"}|True
10313906|{"en_US":"MARGARITA CORTADA FRESCA MAGENTA"}|True
10313907|{"en_US":"MARGARITA CORTADA FRESCA MINI CORAL"}|True
10313908|{"en_US":"MARGARITA CORTADA FRESCA MINI FUCSIA"}|True
10313909|{"en_US":"MARGARITA CORTADA FRESCA MINI ROSADO FUERTE"}|True
10313910|{"en_US":"MARGARITA CORTADA FRESCA MINI ANARANJADO CLARO DE CENTRO NEGRO"}|True
10313911|{"en_US":"MARGARITA CORTADA FRESCA MINI ANARANJADO DE CENTRO NEGRO"}|True
10313912|{"en_US":"MARGARITA CORTADA FRESCA MINI ANARANJADO "}|True
10313913|{"en_US":"MARGARITA CORTADA FRESCA MINI ROJO DE CENTRO NEGRO"}|True
10313914|{"en_US":"MARGARITA CORTADA FRESCA MINI BLANCO"}|True
10313915|{"en_US":"MARGARITA CORTADA FRESCA MINI AMARILLO CLARO DE CENTRO NEGRO"}|True
10313916|{"en_US":"MARGARITA CORTADA FRESCA ANARANJADO DE CENTRO NEGRO"}|True
10313917|{"en_US":"MARGARITA CORTADA FRESCA ANARANJADA"}|True
10313918|{"en_US":"MARGARITA CORTADA FRESCA DURAZNO DE CENTRO NEGRO"}|True
10313919|{"en_US":"MARGARITA CORTADA FRESCA DURAZNO"}|True
10313920|{"en_US":"MARGARITA CORTADA FRESCA ROSADA DE CENTRO NEGRO"}|True
10313921|{"en_US":"MARGARITA CORTADA FRESCA ROSADA"}|True
10313922|{"en_US":"MARGARITA CORTADA FRESCA ROJA DE CENTRO NEGRO"}|True
10313923|{"en_US":"MARGARITA CORTADA FRESCA ROJA"}|True
10313924|{"en_US":"MARGARITA CORTADA FRESCA SPIDER DURAZNO"}|True
10313925|{"en_US":"MARGARITA CORTADA FRESCA SPIDER ROJA"}|True
10313926|{"en_US":"MARGARITA CORTADA FRESCA TERRACOTA"}|True
10313927|{"en_US":"MARGARITA CORTADA FRESCA BLANCA DE CENTRO NEGRO"}|True
10313928|{"en_US":"MARGARITA CORTADA FRESCA BLANCA"}|True
10313929|{"en_US":"MARGARITA CORTADA FRESCA AMARILLA"}|True
10314001|{"en_US":"JENGIBRE CORTADO FRESCO  INDONESIO"}|True
10314002|{"en_US":"JENGIBRE CORTADO FRESCO JUNGLE KING ROSADO"}|True
10314003|{"en_US":"JENGIBRE CORTADO FRESCO JUNGLE KING ROJO"}|True
10314004|{"en_US":"JENGIBRE CORTADO FRESCO ROSADO"}|True
10314005|{"en_US":"JENGIBRE CORTADO FRESCO ROJO"}|True
10314006|{"en_US":"JENGIBRE CORTADO FRESCO TORCH"}|True
10314101|{"en_US":"GLADIOLO CORTADO FRESCO BURGUNDY"}|True
10314102|{"en_US":"GLADIOLO CORTADO FRESCO FUCSIA"}|True
10314103|{"en_US":"GLADIOLO CORTADO FRESCO VERDE"}|True
10314104|{"en_US":"GLADIOLO CORTADO FRESCO ROSADO FUERTE"}|True
10314105|{"en_US":"GLADIOLO CORTADO FRESCO ROSADO CLARO"}|True
10314106|{"en_US":"GLADIOLO CORTADO FRESCO ANARANJADO"}|True
10314107|{"en_US":"GLADIOLO CORTADO FRESCO DURAZNO"}|True
10314108|{"en_US":"GLADIOLO CORTADO FRESCO ROSADO MEDIO"}|True
10314109|{"en_US":"GLADIOLO CORTADO FRESCO PÚRPURA"}|True
10314110|{"en_US":"GLADIOLO CORTADO FRESCO ROJO BI – COLOR"}|True
10314111|{"en_US":"GLADIOLO CORTADO FRESCO ROJO"}|True
10314112|{"en_US":"GLADIOLO CORTADO FRESCO SALMÓN"}|True
10314113|{"en_US":"GLADIOLO CORTADO FRESCO BLANCO"}|True
10314114|{"en_US":"GLADIOLO CORTADO FRESCO AMARILLO"}|True
10314201|{"en_US":"GODETIA CORTADA FRESCA BICOLOR"}|True
10314202|{"en_US":"GODETIA CORTADA FRESCA FUCSIA"}|True
10314203|{"en_US":"GODETIA CORTADA FRESCA ROSADO FUERTE"}|True
10314204|{"en_US":"GODETIA CORTADA FRESCA ANARANJADA"}|True
10314205|{"en_US":"GODETIA CORTADA FRESCA ROJA"}|True
10314206|{"en_US":"GODETIA CORTADA FRESCA BLANCA"}|True
10314301|{"en_US":"BROMELIA LINGULATA CORTADA FRESCA ANARANJADA"}|True
10314302|{"en_US":"BROMELIA LINGULATA CORTADA FRESCA ROJA "}|True
10314303|{"en_US":"BROMELIA LINGULATA CORTADA FRESCA BLANCA"}|True
10314304|{"en_US":"BROMELIA LINGULATA CORTADA FRESCA AMARILLA"}|True
10314305|{"en_US":"BROMELIA VARIEGATA CORTADA FRESCA"}|True
10314401|{"en_US":"GYPSOPHILIA CORTADA FRESCA BAMBINO"}|True
10314402|{"en_US":"GYPSOPHILIA CORTADA FRESCA MILLION STARS"}|True
10314403|{"en_US":"GYPSOPHILIA CORTADA FRESCA MIRABELLA"}|True
10314404|{"en_US":"GYPSOPHILIA CORTADA FRESCA NEW LOVE"}|True
10314405|{"en_US":"GYPSOPHILIA CORTADA FRESCA ORIÓN "}|True
10314406|{"en_US":"GYPSOPHILIA CORTADA FRESCA PERFECTA"}|True
10314501|{"en_US":"BREZO CORTADO FRESCO AUGUSTINE"}|True
10314502|{"en_US":"BREZO CORTADO FRESCO ÉRICA CUATRO HERMANAS"}|True
10314503|{"en_US":"BREZO CORTADO FRESCO FRANCÉS"}|True
10314504|{"en_US":"BREZO CORTADO FRESCO VERDE"}|True
10314505|{"en_US":"BREZO CORTE FRESCO STERLING RANGE BLANCO"}|True
10314506|{"en_US":"BREZO CORTADO FRESCO ROSADO SUNSET"}|True
10314507|{"en_US":"BREZO CORTADO FRESCO BLANCO"}|True
10314601|{"en_US":"HELICONIA CORTADA FRESCA BIHAI CLAW"}|True
10314602|{"en_US":"HELICONIA CORTADA FRESCA BIHAI FLASH"}|True
10314603|{"en_US":"HELICONIA CORTADA FRESCA BIHAI LOBSTER CLAW"}|True
10314604|{"en_US":"HELICONIA CORTADA FRESCA CARIBEA RED"}|True
10314605|{"en_US":"HELICONIA CORTADA FRESCA CARIBEA YELLOW"}|True
10314606|{"en_US":"HELICONIA CORTADA FRESCA CHRISTMAS"}|True
10314607|{"en_US":"HELICONIA CORTADA FRESCA EDGE OF NIGHT"}|True
10314608|{"en_US":"HELICONIA CORTADA FRESCA GREEN BIHAI"}|True
10314609|{"en_US":"HELICONIA CORTADA FRESCA MARGINATA LUTEA"}|True
10314610|{"en_US":"HELICONIA CORTADA FRESCA PSITT FIRE OPAL"}|True
10314611|{"en_US":"HELICONIA CORTADA FRESCA PSITTACORUM"}|True
10314612|{"en_US":"HELICONIA CORTADA FRESCA RICHMOND RED"}|True
10314613|{"en_US":"HELICONIA CORTADA FRESCA ROSTRATA"}|True
10314614|{"en_US":"HELICONIA CORTADA FRESCA SEXY PINK"}|True
10314615|{"en_US":"HELICONIA CORTADA FRESCA SEXY SCARLETT"}|True
10314616|{"en_US":"HELICONIA CORTADA FRESCA SHOGUN"}|True
10314617|{"en_US":"HELICONIA CORTADA FRESCA SMALL RED"}|True
10314618|{"en_US":"HELICONIA CORTADA FRESCA SOUTHERN CROSS"}|True
10314619|{"en_US":"HELICONIA CORTADA FRESCA WAGNERIANA"}|True
10314701|{"en_US":"JACINTO CORTADO FRESCO BEAN"}|True
10314702|{"en_US":"JACINTO CORTADO FRESCO DURAZNO"}|True
10314703|{"en_US":"JACINTO CORTADO FRESCO AZUL"}|True
10314704|{"en_US":"JACINTO CORTADO FRESCO FUCSIA"}|True
10314705|{"en_US":"JACINTO CORTADO FRESCO ROSADO FUERTE"}|True
10314706|{"en_US":"JACINTO CORTADO FRESCO LAVANDA"}|True
10314707|{"en_US":"JACINTO CORTADO FRESCO AZUL CLARO"}|True
10314708|{"en_US":"JACINTO CORTADO FRESCO ROSADO MEDIO"}|True
10314709|{"en_US":"JACINTO CORTADO FRESCO ROSADO"}|True
10314710|{"en_US":"JACINTO CORTADO FRESCO ESTRELLA PÚRPURA"}|True
10314711|{"en_US":"JACINTO CORTADO FRESCO BLANCO"}|True
10314712|{"en_US":"JACINTO CORTADO FRESCO AMARILLO"}|True
10314801|{"en_US":"HYDRANGEA CORTADA FRESCA ANABELLA"}|True
10314802|{"en_US":"HYDRANGEA CORTADA FRESCA AZUL ANTIGUO"}|True
10314803|{"en_US":"HYDRANGEA CORTADA FRESCA AZUL ANTIGUO  O VERDE O NUEVA ZELANDIA"}|True
10314804|{"en_US":"HYDRANGEA CORTADA FRESCA VERDE ANTIGUO"}|True
10314805|{"en_US":"HYDRANGEA CORTADA FRESCA ROSADO ANTIGUO"}|True
10314806|{"en_US":"HYDRANGEA CORTADA FRESCA PÚRPURA ANTIGUO O NUEVA ZELANDIA"}|True
10314807|{"en_US":"HYDRANGEA CORTADA FRESCA AUBERGENE O NUEVA ZELANDIA"}|True
10314808|{"en_US":"HYDRANGEA CORTADA FRESCA AZUL OSCURO"}|True
10314809|{"en_US":"HYDRANGEA CORTADA FRESCA ROSADO OSCURO"}|True
10314810|{"en_US":"HYDRANGEA CORTADA FRESCA PÚRPURA OSCURO"}|True
10314811|{"en_US":"HYDRANGEA CORTADA FRESCA BERENJENA"}|True
10314812|{"en_US":"HYDRANGEA CORTADA FRESCA VERDE TEÑIDA"}|True
10314813|{"en_US":"HYDRANGEA CORTADA FRESCA LIMÓN VERDE"}|True
10314814|{"en_US":"HYDRANGEA CORTADA FRESCA ROSADO FUERTE"}|True
10314815|{"en_US":"HYDRANGEA CORTADA FRESCA JUMBO BLANCA"}|True
10314816|{"en_US":"HYDRANGEA CORTADA FRESCA LAVANDA O NUEVA ZELANDIA"}|True
10314817|{"en_US":"HYDRANGEA CORTADA FRESCA AZUL CLARO"}|True
10314818|{"en_US":"HYDRANGEA CORTADA FRESCA ROSADO CLARO GRANDE"}|True
10314819|{"en_US":"HYDRANGEA CORTADA FRESCA VERDE LIMA GRANDE"}|True
10314820|{"en_US":"HYDRANGEA CORTADA FRESCA MINI VERDE"}|True
10314821|{"en_US":"HYDRANGEA CORTADA FRESCA OAKLEAF"}|True
10314822|{"en_US":"HYDRANGEA CORTADA FRESCA OAKLEAF COPO DE NIEVE"}|True
10314823|{"en_US":"HYDRANGEA CORTADA FRESCA ROSADO TEÑIDO"}|True
10314824|{"en_US":"HYDRANGEA CORTADA FRESCA ROSADO"}|True
10314825|{"en_US":"HYDRANGEA CORTADA FRESCA PÚRPURA O NUEVA ZELANDIA"}|True
10314826|{"en_US":"HYDRANGEA CORTADA FRESCA ROJO TEÑIDO"}|True
10314827|{"en_US":"HYDRANGEA CORTADA FRESCA SHOCKING BLUE"}|True
10314828|{"en_US":"HYDRANGEA CORTADA FRESCA TARDIVA"}|True
10314829|{"en_US":"HYDRANGEA CORTADA FRESCA BLANCA"}|True
10314901|{"en_US":"IRIS CORTADA FRESCA NEGRA BARBADA"}|True
10314902|{"en_US":"IRIS CORTADA FRESCA AZUL BARBADA"}|True
10314903|{"en_US":"IRIS CORTADA FRESCA LAVANDA BARBADA"}|True
10314904|{"en_US":"IRIS CORTADA FRESCA BARBADA AZUL CLARA"}|True
10314905|{"en_US":"IRIS CORTADA FRESCA BARBADA PÚRPURA"}|True
10314906|{"en_US":"IRIS CORTADA FRESCA BARBADA ROJA"}|True
10314907|{"en_US":"IRIS CORTADA FRESCA BARBADA BLANCA"}|True
10314908|{"en_US":"IRIS CORTADA FRESCA BAERBADA BLANCA Y PÚRPURA"}|True
10314909|{"en_US":"IRIS CORTADA FRESCA AMARILLA BARBADA"}|True
10314910|{"en_US":"IRIS CORTADA FRESCA BLUE ELEGANCE"}|True
10314911|{"en_US":"IRIS CORTADA FRESCA CASABLANCA"}|True
10314912|{"en_US":"IRIS CORTADA FRESCA GOLDEN BEAU"}|True
10314913|{"en_US":"IRIS CORTADA FRESCA HILDEGARD"}|True
10314914|{"en_US":"IRIS CORTADA FRESCA HONG KONG"}|True
10314915|{"en_US":"IRIS CORTADA FRESCA IDEAL"}|True
10314916|{"en_US":"IRIS CORTADA FRESCA PROFESSOR BLUE"}|True
10314917|{"en_US":"IRIS CORTADA FRESCA PURPLE"}|True
10314918|{"en_US":"IRIS CORTADA FRESCA SPURIA"}|True
10314919|{"en_US":"IRIS CORTADA FRESCA TELSTAR"}|True
10315001|{"en_US":"PATA DE CANGURO CORTADA FRESCA BICOLOR"}|True
10315002|{"en_US":"PATA DE CANGURO CORTADA FRESCA NEGRA"}|True
10315003|{"en_US":"PATA DE CANGURO CORTADA FRESCA VERDE"}|True
10315004|{"en_US":"PATA DE CANGURO CORTADA FRESCA ANARANJADA"}|True
10315005|{"en_US":"PATA DE CANGURO CORTADA FRESCA ROSADA "}|True
10315006|{"en_US":"PATA DE CANGURO CORTADA FRESCA ROJA"}|True
10315007|{"en_US":"PATA DE CANGURO CORTADA FRESCA AMARILLA"}|True
10315101|{"en_US":"DELFINIO CORTADA FRESCA AZUL NUBE"}|True
10315102|{"en_US":"DELFINIO CORTADA FRESCA ROSADO FUERTE"}|True
10315103|{"en_US":"DELFINIO CORTADA FRESCA LAVANDA"}|True
10315104|{"en_US":"DELFINIO CORTADA FRESCA ROSADO CLARO"}|True
10315105|{"en_US":"DELFINIO CORTADA FRESCA PÚRPURA"}|True
10315106|{"en_US":"DELFINIO CORTADA FRESCA BLANCA"}|True
10315201|{"en_US":"LEPTO CORTADO FRESCO AZUL O FLORECIENTE"}|True
10315202|{"en_US":"LEPTO CORTADO FRESCO ROSADO FUERTE"}|True
10315203|{"en_US":"LEPTO CORTADO FRESCO ROSADO CLARO"}|True
10315204|{"en_US":"LEPTO CORTADO FRESCO ROSADO"}|True
10315205|{"en_US":"LEPTO CORTADO FRESCO ROJO"}|True
10315206|{"en_US":"LEPTO CORTADO FRESCO BLANCO"}|True
10315301|{"en_US":"LILA  CORTADA FRESCA HÍBRIDA FRANCESA LAVANDA"}|True
10315302|{"en_US":"LILA  CORTADA FRESCA HÍBRIDA FRANCESA PÚRPURA"}|True
10315303|{"en_US":"LILA  CORTADA FRESCA PÚRPURA"}|True
10315304|{"en_US":"LILA  CORTADA FRESCA VINO"}|True
10315305|{"en_US":"LILA  CORTADA FRESCA BLANCA"}|True
10315306|{"en_US":"LILA  CORTADA FRESCA BLANCA SALVAJE"}|True
10315401|{"en_US":"AZUCENA CORTADA FRESCA ALTEZA LONGIFLORUM E HÍBRIDO ASIÁTICA"}|True
10315402|{"en_US":"AZUCENA CORTADA FRESCA BLACK OUT ASIÁTICA"}|True
10315403|{"en_US":"AZUCENA CORTADA FRESCA ROSADO OSCURO ASIÁTICA"}|True
10315404|{"en_US":"AZUCENA CORTADA FRESCA LEÉCTRICA ASIÁTICA"}|True
10315405|{"en_US":"AZUCENA CORTADA FRESCA FESTIVAL ASIÁTICA"}|True
10315406|{"en_US":"AZUCENA CORTADA FRESCA GINEBRA ASIÁTICA"}|True
10315407|{"en_US":"AZUCENA CORTADA FRESCA ROSADO CLARO ASIÁTICA"}|True
10315408|{"en_US":"AZUCENA CORTADA FRESCA COLOMBINA ASIÁTICA"}|True
10315409|{"en_US":"AZUCENA CORTADA FRESCA MISS AMÉRICA PÚRPURA ASIÁTICA"}|True
10315410|{"en_US":"AZUCENA CORTADA FRESCA MONTE NEGRO ASIÁTICA"}|True
10315411|{"en_US":"AZUCENA CORTADA FRESCA ANARANJADA ASIÁTICA"}|True
10315412|{"en_US":"AZUCENA CORTADA FRESCA DURAZNO CANNES ASIÁTICA"}|True
10315413|{"en_US":"AZUCENA CORTADA FRESCA RISADA ASIÁTICA"}|True
10315414|{"en_US":"AZUCENA CORTADA FRESCA SANCERRE ASIÁTIA"}|True
10315415|{"en_US":"AZUCENA CORTADA FRESCA WHITE DREAM ASIÁTICA"}|True
10315416|{"en_US":"AZUCENA CORTADA FRESCA AMARILLA ASIÁTICA"}|True
10315417|{"en_US":"AZUCENA CORTADA FRESCA DIAMANTE BRILLANTE LONGIFLORUM E HÍBRIDO ASIÁTICA"}|True
10315418|{"en_US":"AZUCENA CORTADA FRESCA BRINDISI LONGIFLORUM E HÍBRIDO ASIÁTICA"}|True
10315419|{"en_US":"AZUCENA CORTADA FRESCA CARMINE LONGIFLORUM E HÍBRIDO ASIÁTICA"}|True
